simulation_id,final_value
1723,1872.0
1724,1774.65
1725,2131.83
1726,2131.83
1727,1988.0
1728,1872.0
1729,1774.65
1730,2054.5
1731,2266.42
1732,1774.65
1733,1988.0
1734,1988.0
1735,2266.42
1736,2054.5
1737,1774.65
1738,1774.65
1739,1872.0
1740,1938.9375
1741,1872.0
1742,1872.0
1743,2054.5
1744,1938.9375
1745,1774.65
1746,1988.0
1747,2131.83
1748,1774.65
1749,2131.83
1750,2266.42
1751,1988.0
1752,1872.0
1753,2266.42
1754,1872.0
1755,1872.0
1756,2266.42
1757,1872.0
1758,2054.5
1759,2266.42
1760,1872.0
1761,1938.9375
1762,2266.42
1763,1774.65
1764,2266.42
1765,2054.5
1766,1872.0
1767,1872.0
1768,2131.83
1769,2131.83
1770,1872.0
1771,1988.0
1772,1872.0
1773,2266.42
1774,1872.0
1775,2131.83
1776,2131.83
1777,1819.0
1778,1872.0
1779,2131.83
1780,1872.0
1781,1774.65
1782,1938.9375
1783,1774.65
1784,2054.5
1785,2266.42
1786,1680.0
1787,1872.0
1788,1988.0
1789,1872.0
1790,2054.5
1791,1774.65
1792,2054.5
1793,1680.0
1794,2131.83
1795,1680.0
1796,2266.42
1797,1872.0
1798,2131.83
1799,1774.65
1800,1774.65
1801,2131.83
1802,2131.83
1803,1872.0
1804,1680.0
1805,1680.0
1806,1938.9375
1807,2054.5
1808,1872.0
1809,1938.9375
1810,1774.65
1811,1872.0
1812,1774.65
1813,2266.42
1814,2131.83
1815,2131.83
1816,2266.42
1817,1774.65
1818,1872.0
1819,1872.0
1820,1872.0
1821,1774.65
1822,1774.65
1823,1872.0
1824,2131.83
1825,1774.65
1826,1872.0
1827,1819.0
1828,2266.42
1829,1872.0
1830,1774.65
1831,1774.65
1832,1774.65
1833,1774.65
1834,1774.65
1835,1988.0
1836,1872.0
1837,2266.42
1838,2054.5
1839,1872.0
1840,1872.0
1841,2054.5
1842,2131.83
1843,2054.5
1844,1872.0
1845,1774.65
1846,1872.0
1847,1872.0
1848,2266.42
1849,2266.42
1850,2054.5
1851,2266.42
1852,2266.42
1853,2054.5
1854,1872.0
1855,1872.0
1856,1774.65
1857,1872.0
1858,1872.0
1859,1774.65
1860,1680.0
1861,1872.0
1862,1819.0
1863,2266.42
1864,1680.0
1865,1872.0
1866,2266.42
1867,2131.83
1868,1872.0
1869,1872.0
1870,2266.42
1871,1872.0
1872,1774.65
1873,2266.42
1874,1872.0
1875,1680.0
1876,1774.65
1877,2131.83
1878,2054.5
1879,2266.42
1880,1774.65
1881,2266.42
1882,2054.5
1883,1938.9375
1884,1872.0
1885,1872.0
1886,1774.65
1887,1872.0
1888,1872.0
1889,1872.0
1890,2266.42
1891,1938.9375
1892,1872.0
1893,1872.0
1894,2054.5
1895,1774.65
1896,1988.0
1897,1774.65
1898,1774.65
1899,1872.0
1900,1872.0
1901,2266.42
1902,1872.0
1903,1819.0
1904,1774.65
1905,2054.5
1906,1774.65
1907,2266.42
1908,2131.83
1909,1872.0
1910,1774.65
1911,1680.0
1912,1872.0
1913,2266.42
1914,1872.0
1915,2054.5
1916,1872.0
1917,1872.0
1918,1819.0
1919,1872.0
1920,1872.0
1921,2054.5
1922,2054.5
1923,2266.42
1924,1872.0
1925,1872.0
1926,1872.0
1927,1938.9375
1928,2054.5
1929,2266.42
1930,1774.65
1931,2131.83
1932,2266.42
1933,2131.83
1934,2266.42
1935,2266.42
1936,2054.5
1937,1872.0
1938,1872.0
1939,1819.0
1940,1938.9375
1941,1872.0
1942,2131.83
1943,1872.0
1944,1872.0
1945,1774.65
1946,1774.65
1947,1872.0
1948,2266.42
1949,1680.0
1950,1680.0
1951,2054.5
1952,2054.5
1953,2054.5
1954,2266.42
1955,1819.0
1956,2054.5
1957,1872.0
1958,1872.0
1959,1872.0
1960,2131.83
1961,2266.42
1962,1938.9375
1963,1774.65
1964,2054.5
1965,1680.0
1966,1872.0
1967,2054.5
1968,1774.65
1969,2266.42
1970,1872.0
1971,2266.42
1972,1872.0
1973,2266.42
1974,1774.65
1975,2054.5
1976,2266.42
1977,2131.83
1978,1872.0
1979,1872.0
1980,1872.0
1981,2266.42
1982,1872.0
1983,1872.0
1984,1872.0
1985,2131.83
1986,2054.5
1987,1680.0
1988,1872.0
1989,1774.65
1990,2131.83
1991,2131.83
1992,1938.9375
1993,1872.0
1994,2054.5
1995,2266.42
1996,1774.65
1997,2266.42
1998,2054.5
1999,2131.83
2000,1774.65
2001,2054.5
2002,1872.0
2003,1774.65
2004,1774.65
2005,2054.5
2006,1872.0
2007,1872.0
2008,1938.9375
2009,1872.0
2010,1774.65
2011,2266.42
2012,2266.42
2013,2131.83
2014,1938.9375
2015,1872.0
2016,1774.65
2017,2266.42
2018,1774.65
2019,2054.5
2020,1872.0
2021,1872.0
2022,2054.5
2023,1872.0
2024,1938.9375
2025,1938.9375
2026,1872.0
2027,2054.5
2028,1872.0
2029,1774.65
2030,1774.65
2031,1872.0
2032,2266.42
2033,2054.5
2034,1872.0
2035,2131.83
2036,1988.0
2037,2266.42
2038,1819.0
2039,2266.42
2040,2266.42
2041,1872.0
2042,1774.65
2043,1774.65
2044,1680.0
2045,1938.9375
2046,1872.0
2047,2131.83
2048,1872.0
2049,2266.42
2050,2266.42
2051,2266.42
2052,1872.0
2053,1938.9375
2054,1872.0
2055,1872.0
2056,2266.42
2057,1872.0
2058,1819.0
2059,1988.0
2060,2131.83
2061,1680.0
2062,2054.5
2063,2266.42
2064,1872.0
2065,1774.65
2066,1774.65
2067,1872.0
2068,1680.0
2069,1774.65
2070,1819.0
2071,1872.0
2072,2266.42
2073,1872.0
2074,1680.0
2075,2054.5
2076,1680.0
2077,1872.0
2078,2266.42
2079,1774.65
2080,1872.0
2081,2054.5
2082,2131.83
2083,1680.0
2084,1819.0
2085,1872.0
2086,2131.83
2087,2266.42
2088,2131.83
2089,1872.0
2090,1774.65
2091,1774.65
2092,2266.42
2093,1872.0
2094,1872.0
2095,1774.65
2096,1872.0
2097,1988.0
2098,1872.0
2099,1872.0
2100,1872.0
2101,2054.5
2102,2131.83
2103,1680.0
2104,1872.0
2105,2266.42
2106,2054.5
2107,2131.83
2108,2266.42
2109,1872.0
2110,2054.5
2111,1872.0
2112,1872.0
2113,2266.42
2114,1872.0
2115,2266.42
2116,2266.42
2117,2054.5
2118,1872.0
2119,1872.0
2120,2054.5
2121,1680.0
2122,1872.0
2123,1938.9375
2124,1872.0
2125,1872.0
2126,1872.0
2127,1872.0
2128,2054.5
2129,1872.0
2130,1988.0
2131,2266.42
2132,1774.65
2133,1872.0
2134,2131.83
2135,1938.9375
2136,1938.9375
2137,1774.65
2138,2266.42
2139,2131.83
2140,1872.0
2141,1872.0
2142,1872.0
2143,2266.42
2144,2054.5
2145,2266.42
2146,2131.83
2147,1872.0
2148,1872.0
2149,1819.0
2150,2266.42
2151,1774.65
2152,1680.0
2153,2266.42
2154,2266.42
2155,1774.65
2156,2054.5
2157,2131.83
2158,2266.42
2159,1774.65
2160,2266.42
2161,1872.0
2162,1872.0
2163,1872.0
2164,1938.9375
2165,1872.0
2166,2266.42
2167,1872.0
2168,2131.83
2169,1872.0
2170,1774.65
2171,1872.0
2172,2054.5
2173,1872.0
2174,2054.5
2175,2054.5
2176,1872.0
2177,1938.9375
2178,2266.42
2179,1680.0
2180,2266.42
2181,2266.42
2182,2266.42
2183,2054.5
2184,2054.5
2185,1872.0
2186,2054.5
2187,2054.5
2188,1872.0
2189,1680.0
2190,2131.83
2191,1774.65
2192,1872.0
2193,2266.42
2194,1774.65
2195,1872.0
2196,2266.42
2197,1872.0
2198,2266.42
2199,1872.0
2200,2131.83
2201,2054.5
2202,2054.5
2203,1774.65
2204,1872.0
2205,1872.0
2206,1988.0
2207,2131.83
2208,2266.42
2209,1774.65
2210,2131.83
2211,2131.83
2212,1938.9375
2213,2131.83
2214,1872.0
2215,1872.0
2216,1872.0
2217,2054.5
2218,2131.83
2219,1680.0
2220,1872.0
2221,1872.0
2222,2131.83
2223,1872.0
2224,2266.42
2225,2266.42
2226,2131.83
2227,1872.0
2228,1872.0
2229,2266.42
2230,2266.42
2231,1774.65
2232,1680.0
2233,1872.0
2234,1774.65
2235,2266.42
2236,1680.0
2237,1774.65
2238,2266.42
2239,1938.9375
2240,1872.0
2241,2054.5
2242,1872.0
2243,2266.42
2244,1872.0
2245,1872.0
2246,1680.0
2247,2266.42
2248,2266.42
2249,2266.42
2250,1938.9375
2251,2266.42
2252,1774.65
2253,1872.0
2254,1774.65
2255,1872.0
2256,1872.0
2257,1938.9375
2258,2131.83
2259,2266.42
2260,2131.83
2261,2131.83
2262,2266.42
2263,1872.0
2264,1774.65
2265,2131.83
2266,1872.0
2267,1872.0
2268,2054.5
2269,2131.83
2270,2131.83
2271,1872.0
2272,2054.5
2273,1774.65
2274,2266.42
2275,2054.5
2276,1680.0
2277,1872.0
2278,2266.42
2279,2266.42
2280,2131.83
2281,1938.9375
2282,1872.0
2283,2054.5
2284,1774.65
2285,2266.42
2286,2054.5
2287,1872.0
2288,2054.5
2289,1872.0
2290,2054.5
2291,1938.9375
2292,1774.65
2293,2266.42
2294,1774.65
2295,1872.0
2296,2054.5
2297,1774.65
2298,1872.0
2299,1819.0
2300,2266.42
2301,2131.83
2302,1774.65
2303,1872.0
2304,1872.0
2305,2266.42
2306,2266.42
2307,1872.0
2308,1872.0
2309,2054.5
2310,1680.0
2311,1774.65
2312,1872.0
2313,1774.65
2314,1680.0
2315,1872.0
2316,2266.42
2317,1872.0
2318,1872.0
2319,1872.0
2320,2131.83
2321,1774.65
2322,1872.0
2323,2054.5
2324,1872.0
2325,1872.0
2326,2266.42
2327,1938.9375
2328,1872.0
2329,2266.42
2330,2054.5
2331,2266.42
2332,2266.42
2333,2266.42
2334,1872.0
2335,2266.42
2336,2054.5
2337,2131.83
2338,1774.65
2339,2266.42
2340,1938.9375
2341,1988.0
2342,1938.9375
2343,2054.5
2344,2266.42
2345,1872.0
2346,1774.65
2347,2266.42
2348,1872.0
2349,2054.5
2350,1774.65
2351,2266.42
2352,1680.0
2353,1774.65
2354,1872.0
2355,2054.5
2356,2266.42
2357,2266.42
2358,2266.42
2359,1872.0
2360,1872.0
2361,1872.0
2362,2131.83
2363,2266.42
2364,1774.65
2365,1872.0
2366,2054.5
2367,1872.0
2368,1774.65
2369,1872.0
2370,2131.83
2371,1872.0
2372,2054.5
2373,1774.65
2374,1872.0
2375,1872.0
2376,2266.42
2377,2054.5
2378,2266.42
2379,2054.5
2380,2131.83
2381,1680.0
2382,1774.65
2383,1774.65
2384,2131.83
2385,2266.42
2386,1872.0
2387,2131.83
2388,1872.0
2389,1774.65
2390,2266.42
2391,1872.0
2392,1819.0
2393,2266.42
2394,1872.0
2395,1774.65
2396,1872.0
2397,2266.42
2398,1680.0
2399,1872.0
2400,1819.0
2401,1872.0
2402,2054.5
2403,1774.65
2404,1774.65
2405,2054.5
2406,1872.0
2407,1774.65
2408,1872.0
2409,2266.42
2410,1774.65
2411,1872.0
2412,2266.42
2413,1938.9375
2414,1938.9375
2415,1872.0
2416,1938.9375
2417,1938.9375
2418,2266.42
2419,1872.0
2420,2266.42
2421,1872.0
2422,1680.0
2423,1872.0
2424,1680.0
2425,2054.5
2426,2266.42
2427,2266.42
2428,1938.9375
2429,1872.0
2430,1774.65
2431,1872.0
2432,1774.65
2433,1872.0
2434,1872.0
2435,2054.5
2436,1774.65
2437,1872.0
2438,2266.42
2439,2054.5
2440,1938.9375
2441,1872.0
2442,1872.0
2443,1872.0
2444,1872.0
2445,1872.0
2446,1680.0
2447,2054.5
2448,2266.42
2449,1872.0
2450,2054.5
2451,1872.0
2452,1680.0
2453,2131.83
2454,2054.5
2455,1872.0
2456,1872.0
2457,1872.0
2458,2054.5
2459,1774.65
2460,1872.0
2461,1872.0
2462,1872.0
2463,2054.5
2464,1938.9375
2465,2131.83
2466,2266.42
2467,2131.83
2468,1872.0
2469,2266.42
2470,2131.83
2471,2054.5
2472,2266.42
2473,2131.83
2474,1872.0
2475,1872.0
2476,2266.42
2477,2131.83
2478,1774.65
2479,2131.83
2480,1988.0
2481,2266.42
2482,1774.65
2483,1774.65
2484,2131.83
2485,1872.0
2486,1988.0
2487,2054.5
2488,2266.42
2489,1872.0
2490,2266.42
2491,2131.83
2492,1872.0
2493,1774.65
2494,1872.0
2495,1774.65
2496,1872.0
2497,1680.0
2498,1872.0
2499,1872.0
2500,1819.0
2501,1872.0
2502,1872.0
2503,2266.42
2504,1774.65
2505,1988.0
2506,1872.0
2507,1872.0
2508,1774.65
2509,2054.5
2510,1872.0
2511,2266.42
2512,1872.0
2513,1872.0
2514,2266.42
2515,1938.9375
2516,1774.65
2517,2266.42
2518,2054.5
2519,1774.65
2520,1774.65
2521,1872.0
2522,1774.65
2523,1872.0
2524,1872.0
2525,2131.83
2526,1938.9375
2527,2266.42
2528,1774.65
2529,1938.9375
2530,1988.0
2531,1872.0
2532,1774.65
2533,2054.5
2534,1872.0
2535,1774.65
2536,2266.42
2537,2054.5
2538,2054.5
2539,1988.0
2540,2266.42
2541,1774.65
2542,1819.0
2543,2054.5
2544,2266.42
2545,1680.0
2546,1872.0
2547,1872.0
2548,1774.65
2549,2131.83
2550,1938.9375
2551,1774.65
2552,1872.0
2553,1774.65
2554,2054.5
2555,1872.0
2556,1938.9375
2557,2054.5
2558,1938.9375
2559,2266.42
2560,2054.5
2561,2266.42
2562,2266.42
2563,1774.65
2564,2054.5
2565,2266.42
2566,2131.83
2567,2266.42
2568,1938.9375
2569,2266.42
2570,1872.0
2571,2266.42
2572,2266.42
2573,1872.0
2574,1774.65
2575,1938.9375
2576,1774.65
2577,1774.65
2578,1680.0
2579,2266.42
2580,1774.65
2581,2054.5
2582,1774.65
2583,2266.42
2584,1872.0
2585,1774.65
2586,1872.0
2587,1774.65
2588,1938.9375
2589,2054.5
2590,2054.5
2591,1872.0
2592,2131.83
2593,1872.0
2594,1938.9375
2595,1774.65
2596,2054.5
2597,1872.0
2598,1872.0
2599,2054.5
2600,1774.65
2601,1938.9375
2602,1774.65
2603,1872.0
2604,1872.0
2605,2054.5
2606,2054.5
2607,1872.0
2608,1872.0
2609,2266.42
2610,1774.65
2611,2054.5
2612,2131.83
2613,1774.65
2614,1680.0
2615,2266.42
2616,1872.0
2617,1872.0
2618,1872.0
2619,1872.0
2620,1819.0
2621,1819.0
2622,1819.0
2623,2266.42
2624,1819.0
2625,2266.42
2626,1872.0
2627,1872.0
2628,1938.9375
2629,1774.65
2630,1872.0
2631,2054.5
2632,2054.5
2633,1872.0
2634,2266.42
2635,1872.0
2636,2131.83
2637,1680.0
2638,2266.42
2639,1872.0
2640,2054.5
2641,1988.0
2642,1938.9375
2643,1872.0
2644,1938.9375
2645,1872.0
2646,2054.5
2647,2266.42
2648,1774.65
2649,2131.83
2650,2054.5
2651,2054.5
2652,1680.0
2653,2131.83
2654,1872.0
2655,1872.0
2656,1680.0
2657,1938.9375
2658,1872.0
2659,2054.5
2660,1774.65
2661,1872.0
2662,1938.9375
2663,2054.5
2664,1938.9375
2665,2054.5
2666,1938.9375
2667,1680.0
2668,2266.42
2669,1680.0
2670,1774.65
2671,2054.5
2672,2266.42
2673,1680.0
2674,2131.83
2675,1872.0
2676,2131.83
2677,2266.42
2678,2131.83
2679,2266.42
2680,2266.42
2681,1872.0
2682,1872.0
2683,1872.0
2684,1938.9375
2685,2266.42
2686,1988.0
2687,1872.0
2688,2131.83
2689,1872.0
2690,1872.0
2691,1872.0
2692,2131.83
2693,2054.5
2694,1872.0
2695,1774.65
2696,1872.0
2697,2266.42
2698,2131.83
2699,1819.0
2700,1774.65
2701,2131.83
2702,1680.0
2703,1819.0
2704,1680.0
2705,2266.42
2706,1872.0
2707,1872.0
2708,1774.65
2709,2266.42
2710,1872.0
2711,1872.0
2712,1774.65
2713,2266.42
2714,2054.5
2715,2266.42
2716,2266.42
2717,1872.0
2718,1774.65
2719,1680.0
2720,2131.83
2721,2131.83
2722,1774.65
2723,1872.0
2724,1774.65
2725,2054.5
2726,1680.0
2727,1988.0
2728,1872.0
2729,1938.9375
2730,2266.42
2731,1938.9375
2732,2266.42
2733,1988.0
2734,2054.5
2735,1680.0
2736,2054.5
2737,1872.0
2738,1872.0
2739,1680.0
2740,2266.42
2741,2266.42
2742,1872.0
2743,1872.0
2744,1680.0
2745,1872.0
2746,1680.0
2747,1872.0
2748,2054.5
2749,1774.65
2750,1774.65
2751,1872.0
2752,1938.9375
2753,1872.0
2754,1872.0
2755,1872.0
2756,1988.0
2757,1872.0
2758,2054.5
2759,1774.65
2760,2266.42
2761,2266.42
2762,1774.65
2763,1938.9375
2764,1872.0
2765,2131.83
2766,1872.0
2767,2054.5
2768,1872.0
2769,1872.0
2770,1938.9375
2771,1988.0
2772,1872.0
2773,2266.42
2774,1774.65
2775,1872.0
2776,2131.83
2777,1872.0
2778,2266.42
2779,1938.9375
2780,1988.0
2781,2131.83
2782,2266.42
2783,1872.0
2784,2266.42
2785,1872.0
2786,2054.5
2787,2131.83
2788,1938.9375
2789,1774.65
2790,1938.9375
2791,1680.0
2792,1872.0
2793,1774.65
2794,2054.5
2795,2266.42
2796,1872.0
2797,2054.5
2798,1988.0
2799,1872.0
2800,1774.65
2801,2054.5
2802,2266.42
2803,1872.0
2804,1938.9375
2805,1774.65
2806,2131.83
2807,1774.65
2808,1872.0
2809,2131.83
2810,2054.5
2811,1680.0
2812,1938.9375
2813,2266.42
2814,1872.0
2815,2054.5
2816,1774.65
2817,1872.0
2818,2131.83
2819,1872.0
2820,1774.65
2821,2266.42
2822,2131.83
2823,2131.83
2824,2054.5
2825,1774.65
2826,1872.0
2827,1988.0
2828,1938.9375
2829,1872.0
2830,1774.65
2831,2266.42
2832,1938.9375
2833,1938.9375
2834,1872.0
2835,1938.9375
2836,2054.5
2837,1872.0
2838,1872.0
2839,2054.5
2840,1872.0
2841,1774.65
2842,2266.42
2843,2131.83
2844,1872.0
2845,2266.42
2846,1872.0
2847,1774.65
2848,1774.65
2849,1872.0
2850,2131.83
2851,1938.9375
2852,1680.0
2853,2131.83
2854,1774.65
2855,2054.5
2856,1872.0
2857,2266.42
2858,2266.42
2859,1988.0
2860,1872.0
2861,1872.0
2862,1872.0
2863,1938.9375
2864,1872.0
2865,1872.0
2866,1988.0
2867,1872.0
2868,2054.5
2869,1872.0
2870,1774.65
2871,2054.5
2872,1774.65
2873,1872.0
2874,2054.5
2875,1774.65
2876,1872.0
2877,2266.42
2878,2266.42
2879,1680.0
2880,1774.65
2881,1872.0
2882,2131.83
2883,1680.0
2884,2131.83
2885,1872.0
2886,2266.42
2887,2266.42
2888,2131.83
2889,1988.0
2890,2054.5
2891,1680.0
2892,1988.0
2893,2131.83
2894,2266.42
2895,2131.83
2896,2054.5
2897,1872.0
2898,1872.0
2899,1774.65
2900,1872.0
2901,1774.65
2902,1774.65
2903,1872.0
2904,2266.42
2905,2131.83
2906,1988.0
2907,1872.0
2908,1872.0
2909,1872.0
2910,1872.0
2911,2266.42
2912,2054.5
2913,2131.83
2914,1872.0
2915,1872.0
2916,1938.9375
2917,1872.0
2918,1872.0
2919,1774.65
2920,2054.5
2921,1872.0
2922,2266.42
2923,1872.0
2924,2131.83
2925,2054.5
2926,1872.0
2927,2131.83
2928,1680.0
2929,1774.65
2930,2266.42
2931,2054.5
2932,2266.42
2933,1872.0
2934,2054.5
2935,2054.5
2936,2266.42
2937,1872.0
2938,2054.5
2939,2054.5
2940,2266.42
2941,1774.65
2942,1872.0
2943,2266.42
2944,1680.0
2945,2266.42
2946,1872.0
2947,1872.0
2948,1774.65
2949,1872.0
2950,2054.5
2951,1938.9375
2952,2266.42
2953,1774.65
2954,1872.0
2955,2266.42
2956,2054.5
2957,2131.83
2958,2266.42
2959,1872.0
2960,1680.0
2961,2266.42
2962,1938.9375
2963,2266.42
2964,1872.0
2965,2131.83
2966,1938.9375
2967,1680.0
2968,1872.0
2969,1819.0
2970,2131.83
2971,2266.42
2972,2054.5
2973,1774.65
2974,1872.0
2975,2131.83
2976,1872.0
2977,1872.0
2978,1774.65
2979,2266.42
2980,1872.0
2981,1872.0
2982,1938.9375
2983,2054.5
2984,2266.42
2985,1872.0
2986,1938.9375
2987,1774.65
2988,2054.5
2989,2131.83
2990,2266.42
2991,1988.0
2992,1774.65
2993,1872.0
2994,1938.9375
2995,2131.83
2996,1872.0
2997,2131.83
2998,2054.5
2999,2131.83
3000,2266.42
3001,1872.0
3002,2266.42
3003,1872.0
3004,1872.0
3005,2266.42
3006,1774.65
3007,1774.65
3008,1938.9375
3009,1774.65
3010,1872.0
3011,2131.83
3012,2054.5
3013,2054.5
3014,1988.0
3015,2266.42
3016,1872.0
3017,1774.65
3018,1872.0
3019,1872.0
3020,2054.5
3021,1872.0
3022,1819.0
3023,2054.5
3024,1774.65
3025,1872.0
3026,1872.0
3027,1872.0
3028,1872.0
3029,2266.42
3030,2266.42
3031,1872.0
3032,2131.83
3033,1774.65
3034,2266.42
3035,1774.65
3036,2266.42
3037,2266.42
3038,1774.65
3039,1774.65
3040,1872.0
3041,2054.5
3042,1872.0
3043,1680.0
3044,2266.42
3045,1872.0
3046,1872.0
3047,1872.0
3048,2266.42
3049,2266.42
3050,1680.0
3051,1988.0
3052,1872.0
3053,1938.9375
3054,2054.5
3055,1988.0
3056,2054.5
3057,2266.42
3058,1872.0
3059,2266.42
3060,1872.0
3061,1774.65
3062,2054.5
3063,2266.42
3064,1938.9375
3065,1819.0
3066,2266.42
3067,2131.83
3068,1872.0
3069,1872.0
3070,1872.0
3071,2266.42
3072,1872.0
3073,2266.42
3074,1872.0
3075,1872.0
3076,1988.0
3077,1819.0
3078,1872.0
3079,1872.0
3080,2131.83
3081,1774.65
3082,1872.0
3083,1938.9375
3084,1872.0
3085,2054.5
3086,1872.0
3087,2266.42
3088,1872.0
3089,2266.42
3090,2266.42
3091,1774.65
3092,1872.0
3093,1872.0
3094,2266.42
3095,1774.65
3096,2131.83
3097,1938.9375
3098,2054.5
3099,1774.65
3100,1988.0
3101,1872.0
3102,2054.5
3103,2054.5
3104,1872.0
3105,1938.9375
3106,1938.9375
3107,1872.0
3108,2266.42
3109,1774.65
3110,1774.65
3111,1872.0
3112,2054.5
3113,1872.0
3114,1938.9375
3115,1819.0
3116,2266.42
3117,1938.9375
3118,2131.83
3119,1938.9375
3120,2054.5
3121,2054.5
3122,2131.83
3123,1774.65
3124,1988.0
3125,2054.5
3126,2054.5
3127,1872.0
3128,1872.0
3129,1872.0
3130,1872.0
3131,2054.5
3132,1872.0
3133,1872.0
3134,1872.0
3135,1938.9375
3136,1938.9375
3137,2054.5
3138,1774.65
3139,1774.65
3140,2266.42
3141,1819.0
3142,1872.0
3143,1872.0
3144,2054.5
3145,1872.0
3146,2266.42
3147,1774.65
3148,1872.0
3149,1872.0
3150,2054.5
3151,1938.9375
3152,2131.83
3153,1872.0
3154,1774.65
3155,1872.0
3156,1938.9375
3157,1680.0
3158,1774.65
3159,1872.0
3160,1774.65
3161,2266.42
3162,1872.0
3163,2054.5
3164,1872.0
3165,2266.42
3166,1872.0
3167,2131.83
3168,1938.9375
3169,2266.42
3170,1872.0
3171,1872.0
3172,1872.0
3173,2266.42
3174,2266.42
3175,1774.65
3176,1872.0
3177,1819.0
3178,1872.0
3179,1872.0
3180,1774.65
3181,2054.5
3182,2131.83
3183,1680.0
3184,2266.42
3185,1774.65
3186,1872.0
3187,1680.0
3188,1872.0
3189,2266.42
3190,1938.9375
3191,2054.5
3192,2131.83
3193,2266.42
3194,1872.0
3195,2266.42
3196,2054.5
3197,1872.0
3198,2054.5
3199,1774.65
3200,1774.65
3201,1872.0
3202,2131.83
3203,1680.0
3204,1774.65
3205,1680.0
3206,2131.83
3207,2054.5
3208,1819.0
3209,2131.83
3210,1774.65
3211,1872.0
3212,1872.0
3213,2266.42
3214,2131.83
3215,1872.0
3216,1680.0
3217,1774.65
3218,2266.42
3219,1774.65
3220,1819.0
3221,1872.0
3222,1774.65
3223,1774.65
3224,1774.65
3225,1872.0
3226,1774.65
3227,2266.42
3228,1872.0
3229,1774.65
3230,2054.5
3231,1938.9375
3232,2266.42
3233,1872.0
3234,1774.65
3235,1774.65
3236,1938.9375
3237,1872.0
3238,1872.0
3239,1774.65
3240,2054.5
3241,1872.0
3242,1680.0
3243,1872.0
3244,1680.0
3245,1774.65
3246,1988.0
3247,2131.83
3248,2054.5
3249,2266.42
3250,1872.0
3251,1872.0
3252,1872.0
3253,1872.0
3254,1872.0
3255,1872.0
3256,2131.83
3257,2266.42
3258,1774.65
3259,1988.0
3260,1938.9375
3261,2266.42
3262,2266.42
3263,1774.65
3264,1872.0
3265,2266.42
3266,2054.5
3267,1774.65
3268,1774.65
3269,2131.83
3270,2266.42
3271,2266.42
3272,1680.0
3273,1680.0
3274,1872.0
3275,2266.42
3276,1938.9375
3277,2054.5
3278,1680.0
3279,2266.42
3280,1872.0
3281,2131.83
3282,1872.0
3283,2266.42
3284,2266.42
3285,1774.65
3286,1774.65
3287,1872.0
3288,1774.65
3289,2054.5
3290,1938.9375
3291,1680.0
3292,1872.0
3293,1774.65
3294,2266.42
3295,2266.42
3296,1872.0
3297,1872.0
3298,1988.0
3299,1872.0
3300,2054.5
3301,1774.65
3302,2266.42
3303,2131.83
3304,1872.0
3305,1872.0
3306,1872.0
3307,1680.0
3308,2054.5
3309,1872.0
3310,1774.65
3311,1872.0
3312,1938.9375
3313,1872.0
3314,2131.83
3315,1872.0
3316,1938.9375
3317,1680.0
3318,1872.0
3319,1774.65
3320,1872.0
3321,1774.65
3322,2266.42
3323,1872.0
3324,2266.42
3325,1872.0
3326,2054.5
3327,1872.0
3328,2131.83
3329,2131.83
3330,2131.83
3331,1774.65
3332,2054.5
3333,1872.0
3334,1872.0
3335,1872.0
3336,1774.65
3337,1872.0
3338,1872.0
3339,1872.0
3340,1774.65
3341,2054.5
3342,2054.5
3343,2266.42
3344,2131.83
3345,1872.0
3346,2266.42
3347,1872.0
3348,2266.42
3349,1872.0
3350,1774.65
3351,2266.42
3352,2266.42
3353,2054.5
3354,1872.0
3355,2266.42
3356,2266.42
3357,2266.42
3358,2131.83
3359,2054.5
3360,1872.0
3361,1872.0
3362,1872.0
3363,2131.83
