simulation_id,final_value
3364,1680.0
3365,2266.42
3366,1774.65
3367,2131.83
3368,2266.42
3369,2266.42
3370,1872.0
3371,1774.65
3372,1938.9375
3373,1774.65
3374,1872.0
3375,1938.9375
3376,2266.42
3377,2266.42
3378,1872.0
3379,2131.83
3380,1774.65
3381,1872.0
3382,2131.83
3383,2054.5
3384,2266.42
3385,2266.42
3386,1774.65
3387,1872.0
3388,2266.42
3389,1872.0
3390,2266.42
3391,1774.65
3392,1680.0
3393,1774.65
3394,2266.42
3395,2054.5
3396,1872.0
3397,1774.65
3398,1872.0
3399,2054.5
3400,2266.42
3401,1938.9375
3402,2054.5
3403,1819.0
3404,2131.83
3405,2266.42
3406,2266.42
3407,1872.0
3408,1872.0
3409,1774.65
3410,2266.42
3411,1774.65
3412,1774.65
3413,1774.65
3414,1774.65
3415,2131.83
3416,1774.65
3417,2266.42
3418,2131.83
3419,1872.0
3420,2266.42
3421,2266.42
3422,1938.9375
3423,1872.0
3424,2131.83
3425,2054.5
3426,2131.83
3427,2266.42
3428,2054.5
3429,1872.0
3430,2266.42
3431,1774.65
3432,1774.65
3433,1819.0
3434,1872.0
3435,2266.42
3436,1774.65
3437,1680.0
3438,2266.42
3439,1774.65
3440,1988.0
3441,2054.5
3442,1872.0
3443,1872.0
3444,2266.42
3445,1938.9375
3446,1872.0
3447,1872.0
3448,1872.0
3449,2054.5
3450,1938.9375
3451,2131.83
3452,1938.9375
3453,1872.0
3454,2054.5
3455,1872.0
3456,1938.9375
3457,2266.42
3458,1872.0
3459,1988.0
3460,1872.0
3461,2266.42
3462,1774.65
3463,1774.65
3464,1872.0
3465,1774.65
3466,2266.42
3467,1872.0
3468,2054.5
3469,1774.65
3470,2266.42
3471,1872.0
3472,1938.9375
3473,1872.0
3474,1774.65
3475,1774.65
3476,1938.9375
3477,2054.5
3478,2054.5
3479,1774.65
3480,1872.0
3481,2266.42
3482,1872.0
3483,2131.83
3484,1872.0
3485,2266.42
3486,1774.65
3487,1988.0
3488,2054.5
3489,1938.9375
3490,1872.0
3491,2266.42
3492,1938.9375
3493,1680.0
3494,1680.0
3495,1774.65
3496,1872.0
3497,2266.42
3498,1774.65
3499,1774.65
3500,2266.42
3501,1872.0
3502,1938.9375
3503,1872.0
3504,2131.83
3505,1872.0
3506,2054.5
3507,1872.0
3508,1872.0
3509,2266.42
3510,2054.5
3511,1872.0
3512,1872.0
3513,2131.83
3514,1872.0
3515,1872.0
3516,2131.83
3517,2054.5
3518,1774.65
3519,1872.0
3520,1938.9375
3521,1872.0
3522,2266.42
3523,1872.0
3524,2054.5
3525,2131.83
3526,2266.42
3527,1774.65
3528,1872.0
3529,2266.42
3530,1872.0
3531,1872.0
3532,1872.0
3533,1938.9375
3534,1774.65
3535,1774.65
3536,2054.5
3537,1872.0
3538,1872.0
3539,1938.9375
3540,2054.5
3541,1872.0
3542,1774.65
3543,1774.65
3544,1774.65
3545,1774.65
3546,2266.42
3547,2266.42
3548,1774.65
3549,1872.0
3550,2054.5
3551,2131.83
3552,1988.0
3553,1872.0
3554,1872.0
3555,1938.9375
3556,1774.65
3557,2266.42
3558,2131.83
3559,2054.5
3560,1938.9375
3561,2266.42
3562,2266.42
3563,2266.42
3564,2054.5
3565,2266.42
3566,1938.9375
3567,2266.42
3568,2054.5
3569,2054.5
3570,1872.0
3571,2266.42
3572,1774.65
3573,1872.0
3574,2266.42
3575,2054.5
3576,2054.5
3577,2266.42
3578,2131.83
3579,1680.0
3580,1872.0
3581,1938.9375
3582,2266.42
3583,2131.83
3584,1819.0
3585,1680.0
3586,2054.5
3587,1819.0
3588,2054.5
3589,2131.83
3590,1988.0
3591,1819.0
3592,1872.0
3593,2054.5
3594,1774.65
3595,2266.42
3596,1774.65
3597,2054.5
3598,2266.42
3599,2266.42
3600,1872.0
3601,1819.0
3602,1938.9375
3603,1872.0
3604,2266.42
3605,1819.0
3606,1872.0
3607,1872.0
3608,2131.83
3609,1872.0
3610,1938.9375
3611,1774.65
3612,1774.65
3613,1774.65
3614,2266.42
3615,1774.65
3616,1938.9375
3617,1774.65
3618,2266.42
3619,1774.65
3620,2054.5
3621,1819.0
3622,2266.42
3623,1872.0
3624,2266.42
3625,1938.9375
3626,2131.83
3627,2054.5
3628,1872.0
3629,2131.83
3630,1872.0
3631,1872.0
3632,2054.5
3633,1872.0
3634,1872.0
3635,2266.42
3636,2266.42
3637,1872.0
3638,1872.0
3639,2131.83
3640,1774.65
3641,1774.65
3642,1872.0
3643,1872.0
3644,1774.65
3645,1872.0
3646,1872.0
3647,1872.0
3648,2054.5
3649,1774.65
3650,2266.42
3651,2054.5
3652,2266.42
3653,1872.0
3654,1872.0
3655,1819.0
3656,2266.42
3657,2054.5
3658,2131.83
3659,1872.0
3660,1872.0
3661,2266.42
3662,2266.42
3663,2266.42
3664,1872.0
3665,1680.0
3666,1774.65
3667,1774.65
3668,2266.42
3669,2054.5
3670,2131.83
3671,1872.0
3672,2054.5
3673,2131.83
3674,1774.65
3675,2054.5
3676,1872.0
3677,1872.0
3678,2131.83
3679,1872.0
3680,1774.65
3681,1872.0
3682,1938.9375
3683,2266.42
3684,1872.0
3685,1872.0
3686,1872.0
3687,2131.83
3688,1872.0
3689,2266.42
3690,2131.83
3691,2054.5
3692,1680.0
3693,1872.0
3694,2131.83
3695,2054.5
3696,2266.42
3697,1872.0
3698,1872.0
3699,1774.65
3700,2266.42
3701,1872.0
3702,1938.9375
3703,1774.65
3704,1680.0
3705,1872.0
3706,1680.0
3707,2266.42
3708,1872.0
3709,2266.42
3710,2266.42
3711,1872.0
3712,1872.0
3713,1819.0
3714,2131.83
3715,1872.0
3716,2266.42
3717,2266.42
3718,2266.42
3719,1872.0
3720,2266.42
3721,2266.42
3722,1774.65
3723,1872.0
3724,2266.42
3725,1774.65
3726,1872.0
3727,1872.0
3728,1872.0
3729,2266.42
3730,1774.65
3731,1680.0
3732,1680.0
3733,2131.83
3734,1872.0
3735,2131.83
3736,2054.5
3737,1872.0
3738,2266.42
3739,2131.83
3740,1872.0
3741,2266.42
3742,1774.65
3743,1774.65
3744,2131.83
3745,2054.5
3746,2131.83
3747,1872.0
3748,1774.65
3749,2054.5
3750,2054.5
3751,1774.65
3752,2266.42
3753,1872.0
3754,2266.42
3755,2266.42
3756,1938.9375
3757,1872.0
3758,1872.0
3759,1872.0
3760,2266.42
3761,2054.5
3762,2054.5
3763,1938.9375
3764,2054.5
3765,1938.9375
3766,2266.42
3767,1872.0
3768,2266.42
3769,1774.65
3770,1774.65
3771,1988.0
3772,2266.42
3773,2266.42
3774,2054.5
3775,1774.65
3776,1872.0
3777,1680.0
3778,1774.65
3779,1988.0
3780,1872.0
3781,1938.9375
3782,1872.0
3783,1938.9375
3784,1872.0
3785,2054.5
3786,1872.0
3787,1872.0
3788,1774.65
3789,1938.9375
3790,1938.9375
3791,1872.0
3792,2131.83
3793,1872.0
3794,1872.0
3795,1872.0
3796,1872.0
3797,1938.9375
3798,1872.0
3799,1872.0
3800,2054.5
3801,1872.0
3802,1988.0
3803,1819.0
3804,1774.65
3805,1774.65
3806,1988.0
3807,1872.0
3808,2266.42
3809,2054.5
3810,2131.83
3811,1872.0
3812,1872.0
3813,2266.42
3814,1872.0
3815,2266.42
3816,2131.83
3817,1872.0
3818,1872.0
3819,2266.42
3820,1872.0
3821,2266.42
3822,1680.0
3823,2266.42
3824,1872.0
3825,1872.0
3826,1680.0
3827,1872.0
3828,2266.42
3829,2266.42
3830,1872.0
3831,1872.0
3832,1938.9375
3833,1872.0
3834,1872.0
3835,1872.0
3836,2131.83
3837,1774.65
3838,2266.42
3839,1774.65
3840,1872.0
3841,1872.0
3842,1872.0
3843,1872.0
3844,1872.0
3845,1872.0
3846,1774.65
3847,2054.5
3848,1680.0
3849,1988.0
3850,1872.0
3851,2054.5
3852,1872.0
3853,2266.42
3854,1774.65
3855,1872.0
3856,1938.9375
3857,2266.42
3858,1819.0
3859,1938.9375
3860,1872.0
3861,1872.0
3862,1872.0
3863,2131.83
3864,2266.42
3865,1872.0
3866,2266.42
3867,1774.65
3868,2054.5
3869,2266.42
3870,2131.83
3871,1774.65
3872,1774.65
3873,1774.65
3874,2054.5
3875,2266.42
3876,1774.65
3877,1819.0
3878,2266.42
3879,1872.0
3880,2266.42
3881,2131.83
3882,1774.65
3883,2131.83
3884,2054.5
3885,2054.5
3886,2266.42
3887,1872.0
3888,1988.0
3889,2054.5
3890,2054.5
3891,2054.5
3892,2266.42
3893,1774.65
3894,2266.42
3895,2054.5
3896,1872.0
3897,1872.0
3898,1680.0
3899,1872.0
3900,1872.0
3901,1774.65
3902,1680.0
3903,1872.0
3904,1938.9375
3905,1938.9375
3906,1872.0
3907,2054.5
3908,2131.83
3909,1872.0
3910,1872.0
3911,1938.9375
3912,1774.65
3913,2131.83
3914,2266.42
3915,2266.42
3916,1872.0
3917,1872.0
3918,1938.9375
3919,1872.0
3920,1774.65
3921,1680.0
3922,2266.42
3923,1938.9375
3924,1872.0
3925,1680.0
3926,1872.0
3927,1774.65
3928,2054.5
3929,2266.42
3930,2131.83
3931,1872.0
3932,2266.42
3933,1872.0
3934,1774.65
3935,2266.42
3936,1938.9375
3937,2131.83
3938,2266.42
3939,2054.5
3940,2131.83
3941,2131.83
3942,1819.0
3943,2054.5
3944,1872.0
3945,1774.65
3946,2131.83
3947,1872.0
3948,1774.65
3949,2266.42
3950,2131.83
3951,2054.5
3952,1872.0
3953,2266.42
3954,2266.42
3955,2266.42
3956,1872.0
3957,1872.0
3958,1680.0
3959,2054.5
3960,1774.65
3961,2266.42
3962,1819.0
3963,2266.42
3964,2266.42
3965,1680.0
3966,2054.5
3967,1774.65
3968,1774.65
3969,2131.83
3970,1872.0
3971,1774.65
3972,1774.65
3973,2054.5
3974,2131.83
3975,1774.65
3976,2131.83
3977,1774.65
3978,1819.0
3979,1872.0
3980,2266.42
3981,1872.0
3982,2054.5
3983,1680.0
3984,2054.5
3985,1872.0
3986,2131.83
3987,1774.65
3988,2266.42
3989,1774.65
3990,2054.5
3991,1680.0
3992,2266.42
3993,1774.65
3994,1774.65
3995,2054.5
3996,2131.83
3997,1872.0
3998,1872.0
3999,2266.42
4000,1872.0
4001,1872.0
4002,1872.0
4003,1774.65
4004,2266.42
4005,2266.42
4006,1872.0
4007,1872.0
4008,2266.42
4009,2131.83
4010,1872.0
4011,1872.0
4012,1872.0
4013,1680.0
4014,1819.0
4015,2054.5
4016,1872.0
4017,1680.0
4018,1680.0
4019,2266.42
4020,2054.5
4021,2054.5
4022,1774.65
4023,2131.83
4024,1774.65
4025,1872.0
4026,1938.9375
4027,1774.65
4028,2054.5
4029,1872.0
4030,1680.0
4031,2054.5
4032,1872.0
4033,2054.5
4034,1938.9375
4035,2131.83
4036,1872.0
4037,1680.0
4038,1774.65
4039,2131.83
4040,2266.42
4041,1872.0
4042,1774.65
4043,1872.0
4044,1872.0
4045,1872.0
4046,2054.5
4047,1872.0
4048,2266.42
4049,1774.65
4050,2054.5
4051,2131.83
4052,1680.0
4053,2131.83
4054,2054.5
4055,2131.83
4056,1872.0
4057,2131.83
4058,1774.65
4059,1680.0
4060,1774.65
4061,1872.0
4062,1938.9375
4063,1774.65
4064,1774.65
4065,2266.42
4066,2266.42
4067,1774.65
4068,2131.83
4069,1872.0
4070,1680.0
4071,2266.42
4072,1872.0
4073,1819.0
4074,1872.0
4075,1774.65
4076,2131.83
4077,1872.0
4078,2266.42
4079,1680.0
4080,2054.5
4081,2131.83
4082,1774.65
4083,1774.65
4084,1872.0
4085,1872.0
4086,1938.9375
4087,1938.9375
4088,1938.9375
4089,1819.0
4090,2131.83
4091,1774.65
4092,2131.83
4093,2131.83
4094,2054.5
4095,1680.0
4096,1774.65
4097,2054.5
4098,1774.65
4099,1938.9375
4100,2266.42
4101,2131.83
4102,1938.9375
4103,1872.0
4104,1872.0
4105,1774.65
4106,2266.42
4107,1872.0
4108,2266.42
4109,1872.0
4110,2131.83
4111,1774.65
4112,1774.65
4113,1872.0
4114,1872.0
4115,1988.0
4116,1988.0
4117,1872.0
4118,1774.65
4119,1680.0
4120,2266.42
4121,2054.5
4122,1774.65
4123,1938.9375
4124,1774.65
4125,1774.65
4126,1774.65
4127,1872.0
4128,2266.42
4129,2054.5
4130,1774.65
4131,1872.0
4132,2266.42
4133,1774.65
4134,2054.5
4135,1938.9375
4136,2266.42
4137,1872.0
4138,2131.83
4139,2131.83
4140,1872.0
4141,1938.9375
4142,1872.0
4143,1774.65
4144,1872.0
4145,1680.0
4146,1872.0
4147,1872.0
4148,2131.83
4149,2266.42
4150,1872.0
4151,2131.83
4152,1680.0
4153,1872.0
4154,1872.0
4155,2054.5
4156,1680.0
4157,1774.65
4158,1872.0
4159,1774.65
4160,1819.0
4161,2266.42
4162,1872.0
4163,2266.42
4164,1872.0
4165,1680.0
4166,2054.5
4167,1872.0
4168,2266.42
4169,1872.0
4170,2266.42
4171,2054.5
4172,1774.65
4173,1872.0
4174,1680.0
4175,2054.5
4176,1774.65
4177,1938.9375
4178,1872.0
4179,2266.42
4180,2131.83
4181,2266.42
4182,2266.42
4183,1938.9375
4184,2266.42
4185,2131.83
4186,2054.5
4187,1819.0
4188,1872.0
4189,1872.0
4190,1872.0
4191,1872.0
4192,1774.65
4193,1872.0
4194,2131.83
4195,1819.0
4196,1872.0
4197,1680.0
4198,1872.0
4199,2266.42
4200,1872.0
4201,2266.42
4202,1872.0
4203,1872.0
4204,1680.0
4205,1872.0
4206,2131.83
4207,1680.0
4208,2266.42
4209,1872.0
4210,1774.65
4211,1872.0
4212,1819.0
4213,2266.42
4214,1872.0
4215,1988.0
4216,1872.0
4217,2054.5
4218,1774.65
4219,1872.0
4220,1938.9375
4221,1872.0
4222,1774.65
4223,1872.0
4224,1680.0
4225,1774.65
4226,2131.83
4227,1774.65
4228,1774.65
4229,1872.0
4230,1774.65
4231,1774.65
4232,2266.42
4233,1872.0
4234,1872.0
4235,2054.5
4236,2266.42
4237,1988.0
4238,1872.0
4239,2266.42
4240,2266.42
4241,1774.65
4242,2054.5
4243,1680.0
4244,2131.83
4245,1872.0
4246,2054.5
4247,1938.9375
4248,2266.42
4249,2131.83
4250,2266.42
4251,2266.42
4252,2266.42
4253,2054.5
4254,1872.0
4255,2054.5
4256,2054.5
4257,1872.0
4258,2054.5
4259,2131.83
4260,2054.5
4261,1872.0
4262,2266.42
4263,2054.5
4264,1774.65
4265,2266.42
4266,1872.0
4267,2054.5
4268,1872.0
4269,1938.9375
4270,1774.65
4271,1872.0
4272,1938.9375
4273,2266.42
4274,2266.42
4275,1872.0
4276,1872.0
4277,1872.0
4278,1938.9375
4279,2054.5
4280,2131.83
4281,1872.0
4282,1872.0
4283,1774.65
4284,1872.0
4285,1872.0
4286,1774.65
4287,2266.42
4288,1680.0
4289,2131.83
4290,2266.42
4291,1680.0
4292,1872.0
4293,2266.42
4294,2054.5
4295,2131.83
4296,2054.5
4297,1872.0
4298,2266.42
4299,2054.5
4300,2054.5
4301,2266.42
4302,1872.0
4303,2054.5
4304,1988.0
4305,1872.0
4306,2054.5
4307,2266.42
4308,1872.0
4309,1872.0
4310,1872.0
4311,2054.5
4312,2131.83
4313,1872.0
4314,1872.0
4315,1872.0
4316,1680.0
4317,1872.0
4318,1988.0
4319,2054.5
4320,1774.65
4321,1872.0
4322,2266.42
4323,2266.42
4324,1774.65
4325,1680.0
4326,1938.9375
4327,1774.65
4328,2054.5
4329,1680.0
4330,1872.0
4331,2131.83
4332,1872.0
4333,1774.65
4334,1938.9375
4335,1774.65
4336,1988.0
4337,1938.9375
4338,1938.9375
4339,2266.42
4340,2266.42
4341,1774.65
4342,1938.9375
4343,1774.65
4344,2266.42
4345,1774.65
4346,2266.42
4347,2266.42
4348,1872.0
4349,1988.0
4350,1774.65
4351,1872.0
4352,2266.42
4353,1872.0
4354,2266.42
4355,1774.65
4356,1938.9375
4357,1938.9375
4358,1872.0
4359,2131.83
4360,1988.0
4361,1680.0
4362,1680.0
4363,2131.83
4364,1938.9375
4365,1774.65
4366,1774.65
4367,2131.83
4368,1872.0
4369,1774.65
4370,2266.42
4371,1938.9375
4372,1988.0
4373,2266.42
4374,2131.83
4375,1872.0
4376,2131.83
4377,2266.42
4378,1872.0
4379,2266.42
4380,1872.0
4381,1988.0
4382,1872.0
4383,1774.65
4384,2266.42
4385,1774.65
4386,2131.83
4387,2266.42
4388,1872.0
4389,1872.0
4390,1988.0
4391,1938.9375
4392,2131.83
4393,1872.0
4394,2266.42
4395,2266.42
4396,1872.0
4397,2131.83
4398,2131.83
4399,1872.0
4400,2131.83
4401,1988.0
4402,2266.42
4403,2131.83
4404,1938.9375
4405,1774.65
4406,2266.42
4407,2266.42
4408,1819.0
4409,2131.83
4410,1680.0
4411,1774.65
4412,1872.0
4413,1872.0
4414,1872.0
4415,1872.0
4416,2266.42
4417,1680.0
4418,1680.0
4419,2131.83
4420,1872.0
4421,1872.0
4422,2054.5
4423,1774.65
4424,2266.42
4425,1872.0
4426,2266.42
4427,1988.0
4428,2054.5
4429,1872.0
4430,1872.0
4431,1872.0
4432,2131.83
4433,2054.5
4434,1872.0
4435,1938.9375
4436,2054.5
4437,1872.0
4438,1774.65
4439,2266.42
4440,1988.0
4441,1872.0
4442,1988.0
4443,1872.0
4444,1774.65
4445,2266.42
4446,1774.65
4447,1988.0
4448,2131.83
4449,1872.0
4450,1938.9375
4451,1872.0
4452,1872.0
4453,2131.83
4454,1774.65
4455,2054.5
4456,2266.42
4457,1872.0
4458,2266.42
4459,1774.65
4460,2131.83
4461,2054.5
4462,1774.65
4463,2266.42
4464,2131.83
4465,1774.65
4466,1872.0
4467,1774.65
4468,1872.0
4469,1680.0
4470,1938.9375
4471,1872.0
4472,1872.0
4473,2266.42
4474,2131.83
4475,1872.0
4476,1872.0
4477,1938.9375
4478,1872.0
4479,2131.83
4480,1774.65
4481,2266.42
4482,1872.0
4483,2131.83
4484,1872.0
4485,1872.0
4486,1938.9375
4487,1872.0
4488,2266.42
4489,1680.0
4490,1872.0
4491,2054.5
4492,1988.0
4493,2266.42
4494,2266.42
4495,1774.65
4496,1680.0
4497,2054.5
4498,2131.83
4499,2131.83
4500,2054.5
4501,1872.0
4502,2266.42
4503,1872.0
4504,1872.0
4505,1774.65
4506,1774.65
4507,1872.0
4508,1872.0
4509,1774.65
4510,1872.0
4511,2054.5
4512,1938.9375
4513,1774.65
4514,2266.42
4515,2131.83
4516,1872.0
4517,1872.0
4518,1872.0
4519,1872.0
4520,2131.83
4521,2054.5
4522,1988.0
4523,2054.5
4524,2266.42
4525,2131.83
4526,2266.42
4527,1774.65
4528,2266.42
4529,2266.42
4530,1938.9375
4531,1774.65
4532,2054.5
4533,1774.65
4534,1872.0
4535,2266.42
4536,1774.65
4537,1774.65
4538,2131.83
4539,2131.83
4540,2131.83
4541,2054.5
4542,2054.5
4543,2266.42
4544,1872.0
4545,1819.0
4546,1872.0
4547,1680.0
4548,2131.83
4549,2054.5
4550,1819.0
4551,1938.9375
4552,2266.42
4553,2054.5
4554,1938.9375
4555,1872.0
4556,1872.0
4557,2054.5
4558,2266.42
4559,1774.65
4560,2131.83
4561,2131.83
4562,2054.5
4563,1872.0
4564,1774.65
4565,2131.83
4566,2131.83
4567,1819.0
4568,2131.83
4569,2054.5
4570,1872.0
4571,1872.0
4572,1872.0
4573,2266.42
4574,1774.65
4575,1872.0
4576,1938.9375
4577,1680.0
4578,1774.65
4579,2266.42
4580,2266.42
4581,2131.83
4582,1819.0
4583,2266.42
4584,1872.0
4585,2054.5
4586,1988.0
4587,1872.0
4588,1872.0
4589,2054.5
4590,1872.0
4591,1680.0
4592,1872.0
4593,1872.0
4594,1872.0
4595,1774.65
4596,2054.5
4597,1872.0
4598,1872.0
4599,2266.42
4600,2266.42
4601,1872.0
4602,1872.0
4603,1938.9375
4604,1872.0
4605,1680.0
4606,1680.0
4607,1872.0
4608,1938.9375
4609,1872.0
4610,1988.0
4611,1872.0
4612,2266.42
4613,2266.42
4614,2054.5
4615,2054.5
4616,1872.0
4617,1819.0
4618,1774.65
4619,2131.83
4620,2266.42
4621,1872.0
4622,1872.0
4623,1938.9375
4624,1872.0
4625,2266.42
4626,2054.5
4627,1774.65
4628,2054.5
4629,1680.0
4630,1872.0
4631,1872.0
4632,1774.65
4633,2266.42
4634,1774.65
4635,1872.0
4636,2054.5
4637,1872.0
4638,1872.0
4639,1774.65
4640,2131.83
4641,1872.0
4642,2266.42
4643,1872.0
4644,2266.42
4645,1774.65
4646,2054.5
4647,2131.83
4648,1872.0
4649,2266.42
4650,2131.83
4651,2266.42
4652,1774.65
4653,1774.65
4654,1872.0
4655,1774.65
4656,2266.42
4657,1872.0
4658,2266.42
4659,2131.83
4660,2054.5
4661,1938.9375
4662,2266.42
4663,1872.0
4664,1872.0
4665,2054.5
4666,1680.0
4667,2266.42
4668,1872.0
4669,2131.83
4670,1680.0
4671,1872.0
4672,2266.42
4673,1774.65
4674,2266.42
4675,1872.0
4676,1872.0
4677,2266.42
4678,2266.42
4679,1774.65
4680,2054.5
4681,1819.0
4682,2266.42
4683,1938.9375
4684,2054.5
4685,2266.42
4686,1774.65
4687,2054.5
4688,1872.0
4689,1872.0
4690,1819.0
4691,1938.9375
4692,1774.65
4693,1774.65
4694,1872.0
4695,1872.0
4696,2266.42
4697,1872.0
4698,2266.42
4699,1774.65
4700,1819.0
4701,2266.42
4702,1872.0
4703,2266.42
4704,1938.9375
4705,2131.83
4706,2266.42
4707,2054.5
4708,1774.65
4709,2054.5
4710,1774.65
4711,2266.42
4712,1774.65
4713,2131.83
4714,1938.9375
4715,1938.9375
4716,2266.42
4717,1938.9375
4718,1819.0
4719,2266.42
4720,2054.5
4721,2266.42
4722,1774.65
4723,1680.0
4724,1872.0
4725,1872.0
4726,1988.0
4727,2131.83
4728,1872.0
4729,2131.83
4730,1938.9375
4731,2054.5
4732,1938.9375
4733,1938.9375
4734,1774.65
4735,2054.5
4736,2131.83
4737,2266.42
4738,2054.5
4739,1938.9375
4740,2266.42
4741,1819.0
4742,1680.0
4743,1680.0
4744,1872.0
4745,1872.0
4746,2054.5
4747,1774.65
4748,2266.42
4749,2054.5
4750,1872.0
4751,1774.65
4752,1819.0
4753,2266.42
4754,1872.0
4755,1774.65
4756,1872.0
4757,2266.42
4758,2266.42
4759,1872.0
4760,1774.65
4761,2266.42
4762,1988.0
4763,2266.42
4764,2131.83
4765,2266.42
4766,1872.0
4767,1774.65
4768,2054.5
4769,1872.0
4770,1988.0
4771,1872.0
4772,1774.65
4773,2131.83
4774,2266.42
4775,1872.0
4776,2131.83
4777,1774.65
4778,1872.0
4779,2266.42
4780,1938.9375
4781,1872.0
4782,2054.5
4783,1872.0
4784,2266.42
4785,2266.42
4786,1774.65
4787,2266.42
4788,1872.0
4789,2054.5
4790,1872.0
4791,1774.65
4792,2266.42
4793,2266.42
4794,2266.42
4795,1872.0
4796,1938.9375
4797,1872.0
4798,2131.83
4799,1872.0
4800,2266.42
4801,1872.0
4802,1872.0
4803,1938.9375
4804,1872.0
4805,2054.5
4806,2266.42
4807,2131.83
4808,2054.5
4809,2266.42
4810,2266.42
4811,1774.65
4812,1872.0
4813,2054.5
4814,2266.42
4815,1774.65
4816,1680.0
4817,2266.42
4818,2266.42
4819,1872.0
4820,1872.0
4821,1988.0
4822,2054.5
4823,2054.5
4824,1774.65
4825,1774.65
4826,1680.0
4827,1872.0
4828,2131.83
4829,1680.0
4830,2131.83
4831,2266.42
4832,1774.65
4833,1872.0
4834,1872.0
4835,1774.65
4836,1774.65
4837,1938.9375
4838,1680.0
4839,1872.0
4840,1938.9375
4841,1872.0
4842,2266.42
4843,2054.5
4844,1938.9375
4845,1872.0
4846,2131.83
4847,1819.0
4848,1938.9375
4849,1872.0
4850,1774.65
4851,2266.42
4852,2131.83
4853,2266.42
4854,2266.42
4855,2054.5
4856,2131.83
4857,2054.5
4858,1872.0
4859,1774.65
4860,2266.42
4861,1872.0
4862,1872.0
4863,2266.42
4864,2054.5
4865,1774.65
4866,1872.0
4867,2266.42
4868,2054.5
4869,1872.0
4870,1872.0
4871,2131.83
4872,1872.0
4873,2266.42
4874,1872.0
4875,2054.5
4876,1938.9375
4877,2054.5
4878,1872.0
4879,1938.9375
4880,2054.5
4881,2266.42
4882,1872.0
4883,1872.0
4884,1938.9375
4885,1872.0
4886,1872.0
4887,2266.42
4888,1938.9375
4889,2266.42
4890,1774.65
4891,2266.42
4892,1872.0
4893,1938.9375
4894,2266.42
4895,2054.5
4896,1872.0
4897,1774.65
4898,2266.42
4899,1872.0
4900,2266.42
4901,1774.65
4902,2054.5
4903,1988.0
4904,1872.0
4905,2266.42
4906,2131.83
4907,2266.42
4908,1872.0
4909,2266.42
4910,2054.5
4911,1680.0
4912,1774.65
4913,1774.65
4914,1774.65
4915,1872.0
4916,1872.0
4917,2131.83
4918,1774.65
4919,2266.42
4920,1774.65
4921,1872.0
4922,1872.0
4923,2054.5
4924,2266.42
4925,1872.0
4926,2054.5
4927,1774.65
4928,2131.83
4929,1680.0
4930,1872.0
4931,1872.0
4932,1872.0
4933,2054.5
4934,1938.9375
4935,1872.0
4936,1872.0
4937,1872.0
4938,2131.83
4939,1938.9375
4940,1872.0
4941,1938.9375
4942,1872.0
4943,1872.0
4944,1774.65
4945,2054.5
4946,1819.0
4947,1938.9375
4948,1872.0
4949,2266.42
4950,1872.0
4951,1872.0
4952,1680.0
4953,2131.83
4954,2131.83
4955,1774.65
4956,2266.42
4957,2131.83
4958,2131.83
4959,1774.65
4960,1774.65
4961,1872.0
4962,1872.0
4963,2266.42
4964,2054.5
4965,2266.42
4966,1872.0
4967,2131.83
4968,1872.0
4969,2131.83
4970,1774.65
4971,2054.5
4972,2266.42
4973,1872.0
4974,1680.0
4975,1872.0
4976,2054.5
4977,1872.0
4978,2266.42
4979,2054.5
4980,2266.42
4981,1872.0
4982,2266.42
4983,1872.0
4984,2266.42
4985,1680.0
4986,1872.0
4987,1872.0
4988,1988.0
4989,1872.0
4990,1680.0
4991,2266.42
4992,2131.83
4993,1872.0
4994,2266.42
4995,2266.42
4996,1872.0
4997,1872.0
4998,1774.65
4999,1774.65
5000,2266.42
